"id","device_id","action","created_log_at","created_log_by","changed_fields","status","name","device_type","gateway_id","platform","version","area_id","location","mac_address","node_id","state_update_duration","online","settings","data","last_used_energy","used_energy","relay_id","expired_dim","expired_relay_state","amqp_modified_at"
402524,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 02:34:47,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,0,1,{},"{""error"":0,""photo"":953}",0,,,,,2019-11-19 02:34:47
402525,prd_725d0578-b4d6-4d95-b822-10148f3cc534,updated,2019-11-19 02:34:50,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd2800124b001c7348c0",20000,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""48.549988"",""temperature"":""30.868988""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-19 02:34:50
402526,prd_725d0578-b4d6-4d95-b822-10148f3cc534,updated,2019-11-19 02:35:01,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd2800124b001c7348c0",20000,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""48.549988"",""temperature"":""30.859985""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-19 02:35:01
402527,prd_61a0fd30-a155-45a2-8580-86fb856ab272,updated,2019-11-19 02:35:06,,"[""online""]",active,RELAY_21000,RELAY,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b0016866afa",21000,10,0,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":0}",0,,,,2019-11-20 01:35:13,2019-11-19 02:35:06
402528,prd_725d0578-b4d6-4d95-b822-10148f3cc534,updated,2019-11-19 02:35:13,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd2800124b001c7348c0",20000,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""48.519989"",""temperature"":""30.868988""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-19 02:35:13
402529,prd_61a0fd30-a155-45a2-8580-86fb856ab272,updated,2019-11-19 02:35:20,,"[""online""]",active,RELAY_21000,RELAY,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b0016866afa",21000,10,1,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":[true,true,false,false]}",0,,,,2019-11-20 01:35:13,2019-11-19 02:35:20
402530,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 02:35:26,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[255,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:34:46
402531,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 02:35:27,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[119,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:35:27
402532,prd_725d0578-b4d6-4d95-b822-10148f3cc534,updated,2019-11-19 02:35:46,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd2800124b001c7348c0",20000,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-19 02:35:46
402533,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 02:35:47,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,0,1,{},"{""error"":0,""photo"":23}",0,,,,,2019-11-19 02:35:47
402534,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 02:35:48,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,0,1,{},"{""error"":0,""photo"":494}",0,,,,,2019-11-19 02:35:48
402535,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 02:36:25,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[119,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:35:47
402536,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 02:36:26,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:36:26
402537,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 02:36:47,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,0,1,{},"{""error"":0,""photo"":17}",0,,,,,2019-11-19 02:36:47
402538,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 02:36:47,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,0,1,{},"{""error"":0,""photo"":13}",0,,,,,2019-11-19 02:36:47
402539,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 02:36:48,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,0,1,{},"{""error"":0,""photo"":13}",0,,,,,2019-11-19 02:36:48
402540,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 02:36:48,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:36:48
402541,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 02:37:38,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:31:00,,2019-11-19 02:34:47
402542,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 02:37:38,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[255,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:31:00,,2019-11-19 02:37:38
402543,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 02:37:47,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[255,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:31:00,,2019-11-19 02:37:47
402544,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 02:37:48,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,0,1,{},"{""error"":0,""photo"":16}",0,,,,,2019-11-19 02:37:48
402545,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 02:38:20,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20001,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ac785",20001,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:37:48
402546,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 02:38:21,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ac785",20001,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[255,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:38:21
402547,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 02:38:48,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ac785",20001,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[255,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:38:48
402548,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 02:38:48,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,0,1,{},"{""error"":0,""photo"":258}",0,,,,,2019-11-19 02:38:48
402549,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 02:38:49,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,0,1,{},"{""error"":0,""photo"":55}",0,,,,,2019-11-19 02:38:49
402550,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 02:38:49,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,0,1,{},"{""error"":0,""photo"":26}",0,,,,,2019-11-19 02:38:49
402551,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 02:39:48,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,0,1,{},"{""error"":0,""photo"":59}",0,,,,,2019-11-19 02:39:48
402552,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 02:39:49,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,0,1,{},"{""error"":0,""photo"":264}",0,,,,,2019-11-19 02:39:49
402553,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 02:40:48,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,0,1,{},"{""error"":0,""photo"":267}",0,,,,,2019-11-19 02:40:48
402554,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 02:40:48,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,0,1,{},"{""error"":0,""photo"":98}",0,,,,,2019-11-19 02:40:48
402555,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 02:40:48,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,0,1,{},"{""error"":0,""photo"":29}",0,,,,,2019-11-19 02:40:48
402556,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 02:40:51,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:40:48
402557,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 02:40:52,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[255,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:40:52
402558,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 02:41:49,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,0,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[255,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 02:41:49
402559,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 02:41:49,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,0,1,{},"{""error"":0,""photo"":134}",0,,,,,2019-11-19 02:41:49
402560,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 02:41:50,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,0,1,{},"{""error"":0,""photo"":338}",0,,,,,2019-11-19 02:41:50
402561,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 02:41:50,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,0,1,{},"{""error"":0,""photo"":964}",0,,,,,2019-11-19 02:41:50
402562,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 02:43:49,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,0,1,{},"{""error"":0,""photo"":336}",0,,,,,2019-11-19 02:43:49
402563,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 02:43:49,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,0,1,{},"{""error"":0,""photo"":961}",0,,,,,2019-11-19 02:43:49
402564,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 02:43:49,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,0,1,{},"{""error"":0,""photo"":82}",0,,,,,2019-11-19 02:43:49
402565,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 02:44:50,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,0,1,{},"{""error"":0,""photo"":964}",0,,,,,2019-11-19 02:44:50
402566,prd_725d0578-b4d6-4d95-b822-10148f3cc534,updated,2019-11-19 02:45:18,,"[""macAddress"",""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd2800124b001c7348c000124b001c7348c0",20000,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""48.459991"",""temperature"":""30.969986""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-19 02:45:18
402567,prd_725d0578-b4d6-4d95-b822-10148f3cc534,updated,2019-11-19 02:45:50,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd2800124b001c7348c000124b001c7348c0",20000,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-19 02:45:50
402568,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-19 02:46:25,,"[""macAddress"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd2800124b001c7348c000124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""48.429993"",""temperature"":""30.978989""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-19 02:46:25
402569,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-19 02:46:46,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd2800124b001c7348c000124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""48.469971"",""temperature"":""30.989990""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-19 02:46:46
